entropy,sequentiality,gibberish,string
0.04548502,0.00026800,0.05966222,frame direction supported only with 802.11 headers
0.04049070,0.00029810,0.05054234,ARCnet address used in non-arc expression
0.04101360,0.00027969,0.04973800,aid supported only on ARCnet
0.04212241,0.00022179,0.05948589,no VLAN match after MPLS
0.04291142,0.00021928,0.06981143,no VLAN support for data link type %d
0.04291142,0.00024885,0.07068644,no MPLS support for data link type %d
0.04320319,0.00022484,0.04621624,'callref' supported only on raw ATM
0.04387625,0.00026548,0.04258122,'vci' supported only on raw ATM
0.04294080,0.00027806,0.04196024,'vpi' supported only on raw ATM
0.04584055,0.00026522,0.02615675,'hmsu' supported only on MTP2_HSL
0.04503528,0.00029400,0.02801161,'hlssu' supported only on MTP2_HSL
0.04650738,0.00027750,0.02704234,'hfisu' supported only on MTP2_HSL
0.04204927,0.00036321,0.03294589,'msu' supported only on MTP2
0.04089258,0.00019815,0.03873314,sls value %u too big; max value = 15
0.03932639,0.00042614,0.04190284,'sls' supported only on SS7
0.04389228,0.00019353,0.03218251,dpc value %u too big; max value = 16383
0.04010612,0.00031681,0.03279246,'dpc' supported only on SS7
0.04291802,0.00022630,0.05413118,'metaconnect' supported only on raw ATM
0.04371513,0.00023367,0.04049140,'connectmsg' supported only on raw ATM
0.04365402,0.00022275,0.03074034,'oamf4' supported only on raw ATM
0.04487174,0.00018188,0.04180837,%s for block-local relative jump: off=%d
0.03684211,0.00054345,0.05957505,multiple matches
0.03457035,0.00060189,0.11070147,no destination found
0.03643495,0.00057895,0.06092060,no jmp destination
0.04124522,0.00025429,0.05111549,BPF program is not valid
0.03634547,0.00051153,0.07875089,division by zero
0.03897338,0.00038467,0.05340987,malformed decnet address '%s'
0.04141664,0.00023156,0.06344421,decnet name support not included '%s' cannot be translated
0.04040042,0.00035354,0.06844150,error reading dump file: %s
0.03875664,0.00050903,0.06643517,unknown file format
0.04305025,0.00028345,0.06597808,FSending packets isn't supported on savefiles
0.04117094,0.00033869,0.07233458,FSetting direction is not supported on savefiles
0.04320867,0.00027136,0.06436635,FSavefiles cannot be put into non-blocking mode
0.04089712,0.00020821,0.07513511,FStatistics aren't available from savefiles
0.04004452,0.00032201,0.06451373,unknown time stamp resolution %u
0.03890471,0.00030170,0.05549243,archaic pcap savefile format
0.03921558,0.00042083,0.04147085,BUFMOD hack malloc
0.03921738,0.00044707,0.07488213,bogus savefile header
0.04159380,0.00021845,0.03147761,%s: not-yet-activated pcap_t passed to pcap_dump_open
0.04352717,0.00021558,0.05670952,stream: link-layer type %d isn't supported in savefiles
0.04086029,0.00028442,0.05999000,%s: truncated pcap file header
0.03951964,0.00028203,0.08033597,%s: not a pcap file to which we can append
0.04140758,0.00021972,0.08801316,%s: different byte order cannot append to file
0.04225350,0.00022284,0.07443513,the capture file has no Interface Description Blocks
0.04004452,0.00032201,0.06451373,unknown time stamp resolution %u
0.04281569,0.00017458,0.06023514,truncated dump file; tried to read %lu bytes only got %lu
0.04297635,0.00022273,0.05053751,block in pcap-ng dump file has a length of %u < %lu
0.04271027,0.00022467,0.03013126,pcap-ng block size %u > maximum %u
0.04221860,0.00020874,0.05999756,Interface Description Block has more than one if_tsresol option
0.04194969,0.00022756,0.07370954,;out of memory for per-interface information (%u interfaces)
0.04171650,0.00023121,0.08026873,+<Mthe file has sections with different byte orders
0.04077430,0.00025303,0.07851145,the file has a section with a bad byte order magic field
0.03001186,0.00166219,0.01584945,fd_YWUiQttttOtttttttMHjtttttFAtt@ttt>9tt8ttt61tt0ttt.)tttttt(#tt"
0.03875796,0.00029004,0.06386654,input in flex scanner failed
0.04064753,0.00027928,0.05735300,fatal error - scanner input buffer overflow
0.04327355,0.00018577,0.03083872,out of dynamic memory in yy_get_next_buffer()
0.04476575,0.00019999,0.03597777,out of dynamic memory in pcap_ensure_buffer_stack()
0.04329291,0.00025026,0.03570201,out of dynamic memory in pcap__create_buffer()
0.04385673,0.00023698,0.03576421,out of dynamic memory in pcap__scan_buffer()
0.04320429,0.00027647,0.02872839,Fbad buffer in pcap__scan_bytes()
0.04368067,0.00021713,0.03431489,out of dynamic memory in pcap__scan_bytes()
0.03766126,0.00041601,0.05270898,memory exhausted
0.04198448,0.00027220,0.06351789,libpcap was compiled on a machine without pf support
0.04124522,0.00031917,0.03915012,unknown 802.11 direction
0.03986467,0.00043209,0.02450459,unknown 802.11 type
0.04708053,0.00021989,0.03951354,%s: SIOCETHTOOL(ETHTOOL_GET_TS_INFO) ioctl failed: %s
0.04563975,0.00022241,0.04029507,socket for SIOCETHTOOL(ETHTOOL_GET_TS_INFO): %s
0.04203105,0.00029323,0.08256532,Promiscuous mode not supported on the "any" device
0.04977349,0.00014617,0.04142137,%s: SIOCGIWPRIV with a zero-length buffer didn't fail!
0.03764861,0.00037308,0.01708542,%s: SIOCGIWPRIV: %s
0.03764861,0.00037308,0.01708542,%s: SIOCGIWPRIV: %s
0.04407057,0.00029716,0.02924507,SIOCGIWMODE failed: %s
0.03657984,0.00037227,0.01093940,/sys/class/net/%s/ifindex
0.04107914,0.00022317,0.02515255,Error reading /sys/class/net: %s
0.03956702,0.00023821,0.02370242,Can't open /sys/class/net: %s
0.04132624,0.00022575,0.02651497,Error reading /proc/net/dev: %s
0.04186488,0.00027724,0.06256651,FSending packets isn't supported in cooked mode
0.04282833,0.00025605,0.07854130,Sending packets isn't supported on the "any" device
0.04181225,0.00024626,0.07207602,recv failed when changing filter: %s
0.04001450,0.00019476,0.07582271,Warning: Kernel filter failed: %s
0.04075680,0.00025542,0.08345371,can't remove kernel total filter: %s
0.04482613,0.00022123,0.05982509,FSetting direction is not supported on SOCK_PACKET sockets
0.03897705,0.00034479,0.02526217,SIOCGSTAMPNS: %s
0.03777215,0.00029293,0.09195467,The interface went down
0.03897705,0.00042206,0.03877636,SIOCGIFINDEX: %s
0.04054914,0.00036269,0.02074771,SIOCGIFHWADDR: %s
0.03408721,0.00039111,0.01502455,/sys/class/net/%s/wireless
0.03917486,0.00033737,0.02921392,%s: SIOCGIWNAME: %s
0.03928588,0.00036847,0.03484122,SIOCGIFFLAGS: %.*s: %s
0.04679148,0.00085114,0.01301409,/sys/bus/usb/devices
0.03760494,0.00043206,0.04722533,USB bus number %d
0.04416649,0.00019209,0.06662828,Can't get USB bus index from %s
0.03888999,0.00028148,0.00958398,/sys/kernel/debug/usb/usbmon/%dt
0.03965659,0.00024638,0.01065501,/sys/kernel/debug/usbmon/%dt
0.04159152,0.00028539,0.05662250,Finject not supported on USB devices
0.03838736,0.00024011,0.05938891,Can't read stats from fd %d:%s 
0.03928588,0.00029858,0.04425768,Can't mflush fd %d: %s
0.03928588,0.00028993,0.04474840,Can't mfetch fd %d: %s
0.03311880,0.00055643,0.00920599,/dev/bus/usb/%03d
0.03267054,0.00048216,0.00716134,/dev/bus/usb/%03d/%s
0.03770261,0.00029692,0.01009043,/sys/kernel/debug/usb/usbmon/%ds
0.03843662,0.00026004,0.01130728,/sys/kernel/debug/usbmon/%ds
0.03715470,0.00029304,0.06325069,Can't read stats from fd %d 
0.02719298,0.00105598,0.03453693,%x %d %c %c%c:%d:%d %s%n
0.01900038,0.00305385,0.07940615,%s %s %s %s %s%n
0.04029297,0.00026763,0.07092682,Can't parse urb tag from '%s'
0.04239493,0.00026275,0.07395135,Can't parse urb length from '%s'
0.03928889,0.00032087,0.09813506,Can't attach to device %d %d:%s
0.04366731,0.00018406,0.07276812,Can't allocate dump buffer: %s
0.04138308,0.00026514,0.09115149,Unable to get interface index: %s
0.04015128,0.00024556,0.06048956,Can't create raw socket %d:%s
0.04055261,0.00026786,0.08150640,Can't get time of day %d:%s
0.04107552,0.00026796,0.07535424,Can't receive packet %d:%s
0.03983713,0.00032705,0.07190476,Finject not supported on can devices
0.04430976,0.00024509,0.05476381,FSetting direction to PCAP_D_OUT is not supported on can
0.04397438,0.00023935,0.06645222,Can't get netfilter group(s) index from %s
0.04362845,0.00024269,0.04065374,Netfilter group range from 0 to 65535 (got %ld)
0.04612654,0.00019968,0.03485391,Maximum 32 netfilter groups! dev: %s
0.04395025,0.00021419,0.05295929,Linux netfilter log (NFLOG) interface
0.04342242,0.00022479,0.06078609,Linux netfilter queue (NFQUEUE) interface
0.04077090,0.00022127,0.06222080,Can't open netlink socket %d:%s
0.04271027,0.00023782,0.04134385,Malformed message: (nlmsg_len: %u)
0.04373945,0.00016182,0.04614125,Message truncated: (got: %d) (nlmsg_len: %u)
0.04107552,0.00026796,0.07535424,Can't receive packet %d:%s
0.04016003,0.00031781,0.06301991,Finject not supported on netfilter devices
0.04299961,0.00030181,0.02499359,SIOCGIFNETMASK: %.*s: %s
0.04091413,0.00033022,0.02599462,SIOCGIFBRDADDR: %.*s: %s
0.04091413,0.00032775,0.02405019,SIOCGIFDSTADDR: %.*s: %s
0.03928588,0.00036847,0.03484122,SIOCGIFFLAGS: %.*s: %s
0.03933092,0.00028163,0.07168941,can't perform  operation on activated capture
0.04098111,0.00025784,0.07225821,That type of time stamp is not supported by that device
0.04162109,0.00033551,0.07029652,That device doesn't support promiscuous mode
0.04153121,0.00030295,0.03187315,Loop terminated by pcap_breakloop
0.03918831,0.00027480,0.05506307,The pcap_t has not been activated
0.04025547,0.00022652,0.07821981,The setting can't be changed after the pcap_t is activated
0.03707970,0.00033960,0.07444963,No such device exists
0.04129025,0.00037044,0.07413756,That device doesn't support monitor mode
0.04002425,0.00034307,0.08139880,That operation is supported only in monitor mode
0.04132097,0.00023896,0.09620608,You don't have permission to capture on that device
0.03921738,0.00032877,0.08380369,That device is not up
0.04077303,0.00028356,0.06952084,That device doesn't support setting the time stamp type
0.04141140,0.00023841,0.09304034,You don't have permission to capture in promiscuous mode on that device
0.04114348,0.00024467,0.07431059,That device doesn't support that time stamp precision
0.04650692,0.00017342,0.02347236,RFC 1483 LLC-encapsulated ATM
0.04537308,0.00016691,0.03594368,Linux Classical IP-over-ATM
0.05649167,0.00043351,0.02271388,DLT_SYMANTEC_FIREWALL
0.03931075,0.00032421,0.04411405,Symantec Firewall
0.03947368,0.00044121,0.01845637,OpenBSD loopback
0.04177896,0.00022728,0.03772093,OpenBSD encapsulated IP
0.03804599,0.00031792,0.03509494,OpenBSD pflog file
0.03932639,0.00027141,0.06538726,Packet filter state syncing
0.05223881,0.00047261,0.02663372,DLT_PRISM_HEADER
0.04266851,0.00032037,0.05782166,802.11 plus Prism header
0.04410419,0.00019643,0.02624379,RFC 2625 IP-over-Fibre Channel
0.05293193,0.00055735,0.01348371,DLT_IEEE802_11_RADIO
0.04244530,0.00033575,0.05284311,802.11 plus radiotap header
0.05223881,0.00052730,0.01358343,DLT_ARCNET_LINUX
0.05047135,0.00057649,0.01627697,DLT_JUNIPER_MLPPP
0.03952044,0.00023455,0.04731743,Juniper Multi-Link PPP
0.05410448,0.00054743,0.01735917,DLT_JUNIPER_MLFR
0.04313756,0.00015601,0.05457871,Juniper Multi-Link Frame Relay
0.04271839,0.00021657,0.06284562,Juniper Encryption Services PIC
0.05410448,0.00068419,0.01373824,DLT_JUNIPER_GGSN
0.03947368,0.00058133,0.04629516,Juniper GGSN PIC
0.04127400,0.00016882,0.04993647,Juniper FRF.16 Frame Relay
0.05597015,0.00060020,0.01254527,DLT_JUNIPER_ATM2
0.04078947,0.00040972,0.03819641,Juniper ATM2 PIC
0.05498782,0.00050306,0.03108932,DLT_JUNIPER_SERVICES
0.04215120,0.00019293,0.06918981,Juniper Advanced Services PIC
0.05597015,0.00060135,0.01254527,DLT_JUNIPER_ATM1
0.04078947,0.00041004,0.03827041,Juniper ATM1 PIC
0.05387308,0.00046037,0.01119336,DLT_APPLE_IP_OVER_IEEE1394
0.04086363,0.00025189,0.02432957,Apple IP-over-IEEE 1394
0.04937718,0.00061181,0.00758442,DLT_MTP2_WITH_PHDR
0.04322502,0.00017024,0.02210506,SS7 MTP2 with Pseudo-header
0.05552501,0.00028357,0.01082351,DLT_IEEE802_11_RADIO_AVS
0.04585472,0.00024278,0.06167646,802.11 plus AVS radio information header
0.05397535,0.00058010,0.03359306,DLT_JUNIPER_MONITOR
0.04166557,0.00018073,0.09060453,Juniper Passive Monitor PIC
0.05083043,0.00061494,0.00659343,DLT_BACNET_MS_TP
0.04165573,0.00029859,0.05767705,PPP for pppd with direction flag
0.05047135,0.00063247,0.02171862,DLT_JUNIPER_PPPOE
0.05364874,0.00048620,0.01725575,DLT_JUNIPER_PPPOE_ATM
0.04008172,0.00043576,0.02707787,Juniper PPPoE/ATM
0.05087604,0.00070871,0.02128159,DLT_JUNIPER_PIC_PEER
0.03502968,0.00063976,0.06344751,Juniper PIC Peer
0.03793066,0.00020939,0.08209194,Ethernet with Endace ERF header
0.04519940,0.00014554,0.06336926,Packet-over-SONET with Endace ERF header
0.03815789,0.00043459,0.02952265,Linux vISDN LAPD
0.05156451,0.00068432,0.02867082,DLT_JUNIPER_ETHER
0.03502968,0.00039621,0.07761743,Juniper Ethernet
0.05560419,0.00070162,0.02513457,DLT_JUNIPER_FRELAY
0.03875664,0.00042451,0.07386008,Juniper Frame Relay
0.05398320,0.00053880,0.01641325,DLT_JUNIPER_CHDLC
0.03643495,0.00033562,0.04170528,FRF.16 Frame Relay
0.03931075,0.00044811,0.07862567,Juniper Voice PIC
0.04097986,0.00027722,0.06157170,Arinc 653 Interpartition Communication
0.05087604,0.00051762,0.01087939,DLT_BLUETOOTH_HCI_H4
0.04379689,0.00017831,0.05842391,Bluetooth HCI UART transport layer
0.05654858,0.00031030,0.00802612,DLT_IEEE802_16_MAC_CPS
0.04671134,0.00019542,0.04885079,IEEE 802.16 MAC Common Part Sublayer
0.04084400,0.00023602,0.05664324,USB with Linux header
0.04313808,0.00014728,0.05725309,Controller Area Network (CAN) v. 2.0B
0.05519173,0.00031595,0.01184517,DLT_IEEE802_15_4_LINUX
0.04489810,0.00024798,0.04381646,IEEE 802.15.4 with Linux padding
0.04024282,0.00020070,0.05865750,Per-Packet Information
0.05876408,0.00024106,0.01027618,DLT_IEEE802_16_MAC_CPS_RADIO
0.04812566,0.00013404,0.05287096,IEEE 802.16 MAC Common Part Sublayer plus radiotap header
0.04192838,0.00021429,0.07708693,Juniper Integrated Service Module
0.05083043,0.00059816,0.00831013,DLT_IEEE802_15_4
0.04143432,0.00032596,0.02268610,IEEE 802.15.4 with FCS
0.03994372,0.00041383,0.04530656,SITA pseudo-header
0.03512816,0.00054275,0.07765184,Endace ERF header
0.04259410,0.00018792,0.04306223,Ethernet with u10 Networks pseudo-header
0.03545308,0.00039052,0.07653551,Juniper Secure Tunnel
0.05372509,0.00034922,0.01248333,DLT_BLUETOOTH_HCI_H4_WITH_PHDR
0.04462481,0.00016592,0.05336405,Bluetooth HCI UART transport layer plus pseudo-header
0.04179551,0.00023545,0.04496896,AX.25 with KISS header
0.06081671,0.00029998,0.01099364,DLT_IEEE802_15_4_NONASK_PHY
0.04666478,0.00019489,0.03510361,IEEE 802.15.4 with non-ASK PHY data
0.04225370,0.00031840,0.06391327,MPLS with label as link-layer header
0.03409577,0.00066473,0.03808813,Linux evdev events
0.05507020,0.00049868,0.01769167,DLT_USB_LINUX_MMAPPED
0.04054551,0.00025042,0.05674338,USB with padded Linux header
0.04101360,0.00027213,0.06867360,AOS Space Data Link protocol
0.03804599,0.00044119,0.03276964,Fibre Channel FC-2
0.05545453,0.00023443,0.01455507,DLT_FC_2_WITH_FRAME_DELIMS
0.04234288,0.00017654,0.05864927,Fibre Channel FC-2 with frame delimiters
0.04980859,0.00068540,0.02063798,DLT_CAN_SOCKETCAN
0.04410419,0.00014645,0.05525072,CAN-bus with SocketCAN headers
0.05790543,0.00037447,0.00829250,DLT_IEEE802_15_4_NOFCS
0.04319437,0.00028512,0.02759529,IEEE 802.15.4 without FCS
0.03796776,0.00024461,0.07462640,Juniper Virtual Server
0.05436045,0.00057732,0.00703833,DLT_JUNIPER_SRX_E2E
0.05754311,0.00041694,0.03322729,DLT_JUNIPER_FIBRECHANNEL
0.03846060,0.00033934,0.08164125,Juniper Fibre Channel
0.05222728,0.00041702,0.01268860,DLT_STANAG_5066_D_PDU
0.03921558,0.00038800,0.02256021,STANAG 5066 D_PDUs
0.05507020,0.00042462,0.01944155,DLT_JUNIPER_ATM_CEMIC
0.03931075,0.00045316,0.05956790,Juniper ATM CEMIC
0.04026172,0.00031958,0.06170738,Linux netfilter log messages
0.04554207,0.00016299,0.06032586,Ethernet with Hilscher netANALYZER pseudo-header
0.05023338,0.00052241,0.03815077,DLT_NETANALYZER_TRANSPARENT
0.04700807,0.00014529,0.06256376,Ethernet with Hilscher netANALYZER pseudo-header and with preamble and SFD
0.04507878,0.00019992,0.01943080,RFC 4391 IP-over-Infiniband
0.04051815,0.00037591,0.05091033,MPEG-2 transport stream
0.04119789,0.00021465,0.04001409,ng40 protocol tester Iub/Iur
0.04448852,0.00020575,0.02603391,NFC LLCP PDUs with pseudo-header
0.03994830,0.00024028,0.02735088,USB with USBPcap header
0.04524205,0.00018491,0.06636733,Schweitzer Engineering Laboratories RTAC packets
0.04366945,0.00085869,0.01783369,DLT_BLUETOOTH_LE_LL
0.04232479,0.00018766,0.05791335,Bluetooth Low Energy air interface
0.05355013,0.00041748,0.02867063,DLT_BLUETOOTH_LINUX_MONITOR
0.03811764,0.00033096,0.06738775,Bluetooth Linux Monitor
0.04789533,0.00043180,0.01804194,DLT_BLUETOOTH_BREDR_BB
0.04208432,0.00014457,0.05497013,Bluetooth Basic Rate/Enhanced Data Rate baseband packets
0.05090442,0.00049701,0.01518561,DLT_BLUETOOTH_LE_LL_WITH_PHDR
0.04412192,0.00016225,0.05462916,Bluetooth Low Energy air interface with pseudo-header
0.04321462,0.00027040,0.06943535,PROFIBUS data link layer
0.04686783,0.00013475,0.04948162,Ethernet with 802.3 Clause 65 EPON preamble
0.03875664,0.00031720,0.07164249,Host low precision
0.03878088,0.00054549,0.07575672,Host high precision
0.05223881,0.00068588,0.02254947,adapter_unsynced
0.04097752,0.00025438,0.05129341,Adapter not synced with system time
0.04024224,0.00027660,0.03698670,not-yet-activated pcap_t passed to pcap_compile
0.03602030,0.00048505,0.04294572,unknown network '%s'
0.03777215,0.00038049,0.07102259,unknown ether host '%s'
0.03856350,0.00039033,0.04208327,unknown FDDI host '%s'
0.03843662,0.00037128,0.06487221,unknown token ring host '%s'
0.04058304,0.00034393,0.03567114,unknown 802.11 host '%s'
0.04209523,0.00026989,0.07015133,unknown Fibre Channel host '%s'
0.04975959,0.00014583,0.03903986,only ethernet/FDDI/token ring/802.11/ATM LANE/Fibre Channel supports link-level host name
0.03512816,0.00046956,0.05693412,unknown host '%s'
0.03501432,0.00053903,0.05880834,unknown host '%s'%s
0.03815137,0.00043142,0.05856882, for specified address family
0.03854666,0.00036074,0.07604305,illegal qualifier of 'port'
0.03636655,0.00064301,0.06474024,unknown port '%s'
0.03371389,0.00062942,0.04252052,port '%s' is tcp
0.03342235,0.00060023,0.05935238,port '%s' is sctp
0.03502968,0.00073003,0.05685071,port '%s' is udp
0.04123356,0.00030103,0.05201673,illegal port number %d < 0
0.04283765,0.00029083,0.04969478,illegal port number %d > 65535
0.03954788,0.00032759,0.08079030,illegal qualifier of 'portrange'
0.03911004,0.00038786,0.08138651,unknown port in range '%s'
0.03799470,0.00035941,0.07731322,port in range '%s' is sctp
0.04009179,0.00027135,0.04102573,non-network bits set in "%s/%d"
0.03942533,0.00025695,0.03405608,Mask syntax for networks only
0.03688418,0.00036719,0.03927233,invalid ip6 address %s
0.04824185,0.00015943,0.04277449,ethernet addresses supported only on ethernet/FDDI/token ring/802.11/ATM LANE/Fibre Channel
0.03945656,0.00025168,0.04365093,data size must be 1 2 or 4
